count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,error_person_romaji
69,19.0,67.0,2025/8/7,1945,1807.003046,1754551245,2.0,2.0,pos1,Right,東北大,6,松本康,Right,TOK,2,Bottom,0,0,1,Slider,InPlay,Undefined,GroundBall,Out,1,0,,,0.45,0.36,29.85623818,-37.77568431,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_184,B,夏季オープン戦,Normal,1,田崎,,,Undefined,,,,"5,4","5,4B",2521830069,三ゴ,,4674.0,https://youtu.be/j4edPuUKXyY&t=4674,1487.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Kohei, Matsumoto","Tasaki, Shu",,,,,
70,20.0,68.0,2025/8/7,1980,1842.194904,1754551280,3.0,1.0,pos1,Right,東北大,7,荒井孝,Right,TOK,2,Bottom,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,-0.03,-0.172,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_185,B,夏季オープン戦,Normal,1,松本康,,,Nothing,,,,,,2521830070,ボール,,4709.0,https://youtu.be/j4edPuUKXyY&t=4709,1520.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Kota, Arai","Kohei, Matsumoto",,,,,
71,21.0,69.0,2025/8/7,2001,1862.571797,1754551301,3.0,2.0,pos1,Right,東北大,7,荒井孝,Right,TOK,2,Bottom,1,1,0,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,118.0,-0.03,0.06,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_186,B,夏季オープン戦,Normal,1,松本康,,,Nothing,,,,,,2521830071,ボール,,4730.0,https://youtu.be/j4edPuUKXyY&t=4730,1541.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Kota, Arai","Kohei, Matsumoto",,,,,
72,22.0,70.0,2025/8/7,2028,1889.955061,1754551328,3.0,3.0,pos1,Right,東北大,7,荒井孝,Right,TOK,2,Bottom,1,2,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,116.0,1.183,0.092,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_187,B,夏季オープン戦,Normal,1,松本康,,,Nothing,,,,,,2521830072,ボール,,4757.0,https://youtu.be/j4edPuUKXyY&t=4757,1568.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Kota, Arai","Kohei, Matsumoto",,,,,
73,23.0,71.0,2025/8/7,2039,1900.802839,1754551339,3.0,4.0,pos1,Right,東北大,7,荒井孝,Right,TOK,2,Bottom,1,3,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,116.0,0.614,0.156,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_188,B,夏季オープン戦,Normal,1,松本康,,,Nothing,,,,,,2521830073,見逃し,,4768.0,https://youtu.be/j4edPuUKXyY&t=4768,1579.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Kota, Arai","Kohei, Matsumoto",,,,,
74,24.0,72.0,2025/8/7,2056,1917.717708,1754551356,3.0,5.0,pos1,Right,東北大,7,荒井孝,Right,TOK,2,Bottom,1,3,1,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,119.0,0.566,0.128,32.98694906,-62.28918598,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_189,B,夏季オープン戦,Normal,1,松本康,,,Undefined,,,,,,2521830074,ファール,,4785.0,https://youtu.be/j4edPuUKXyY&t=4785,1596.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Kota, Arai","Kohei, Matsumoto",,,,,
75,25.0,73.0,2025/8/7,2081,1943.55004,1754551381,3.0,6.0,pos1,Right,東北大,7,荒井孝,Right,TOK,2,Bottom,1,3,2,Splitter,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,0.43,0.367,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_190,B,夏季オープン戦,Normal,1,松本康,,,StolenBase,松本康,,,,,2521830075,空三振[盗塁],,4810.0,https://youtu.be/j4edPuUKXyY&t=4810,1621.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Kota, Arai","Kohei, Matsumoto",,,,"Kohei, Matsumoto",
76,26.0,74.0,2025/8/7,2132,1994.491456,1754551432,4.0,1.0,pos1,Right,東北大,8,堀端,Left,TOK,2,Bottom,2,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,102.0,0.502,0.26,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_191,B,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2521830076,見逃し,,4861.0,https://youtu.be/j4edPuUKXyY&t=4861,1670.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Taiki, Horibata",,"Kohei, Matsumoto",,,,
77,27.0,75.0,2025/8/7,2152,2014.487748,1754551452,4.0,2.0,pos1,Right,東北大,8,堀端,Left,TOK,2,Bottom,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,120.0,0.89,0.48,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_192,B,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2521830077,ボール,,4881.0,https://youtu.be/j4edPuUKXyY&t=4881,1690.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Taiki, Horibata",,"Kohei, Matsumoto",,,,
78,28.0,76.0,2025/8/7,2169,2031.078785,1754551469,4.0,3.0,pos1,Right,東北大,8,堀端,Left,TOK,2,Bottom,2,1,1,Splitter,BallinDirt,Undefined,Undefined,Undefined,0,0,,117.0,-0.003,-0.256,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_193,B,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2521830078,ボール(低投),,4898.0,https://youtu.be/j4edPuUKXyY&t=4898,1707.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Taiki, Horibata",,"Kohei, Matsumoto",,,,
79,29.0,77.0,2025/8/7,2199,2061.475019,1754551499,4.0,4.0,pos1,Right,東北大,8,堀端,Left,TOK,2,Bottom,2,2,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,117.0,0.482,0.22,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_194,B,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2521830079,空振り,,4928.0,https://youtu.be/j4edPuUKXyY&t=4928,1737.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Taiki, Horibata",,"Kohei, Matsumoto",,,,
80,30.0,78.0,2025/8/7,2223,2084.931782,1754551523,4.0,5.0,pos1,Right,東北大,8,堀端,Left,TOK,2,Bottom,2,2,2,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,109.0,0.97,0.393,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_195,B,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2521830080,ボール,,4952.0,https://youtu.be/j4edPuUKXyY&t=4952,1761.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Taiki, Horibata",,"Kohei, Matsumoto",,,,
81,31.0,79.0,2025/8/7,2245,2107.173155,1754551545,4.0,6.0,pos1,Right,東北大,8,堀端,Left,TOK,2,Bottom,2,3,2,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,109.0,0.49,0.284,30.82137127,39.17365797,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_196,B,夏季オープン戦,Normal,2,,松本康,,Undefined,,,,3,3A,2521830081,一ゴ,,4974.0,https://youtu.be/j4edPuUKXyY&t=4974,1783.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Taiki, Horibata",,"Kohei, Matsumoto",,,,
82,49.0,80.0,2025/8/7,2356,2217.576801,1754551656,1.0,1.0,栗林,Right,TOK,1,batter1,Right,東北大,3,Top,0,0,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,124.0,0.706,0.116,36.1618712,-61.76255446,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_197,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2521830082,ファール,,,,1814.0,,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R","Kazuki, Kuribayashi","Kohei, Matsumoto","Yuichiro, Haruyama","Kota, Arai","Tasaki, Shu","Shu, Oda","Murao, Yusaku","Koichiro, Ito","Taiki, Horibata",,,,,,,
83,50.0,81.0,2025/8/7,2380,2241.757301,1754551680,1.0,2.0,栗林,Right,TOK,1,batter1,Right,東北大,3,Top,0,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,109.0,0.437,-0.288,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_198,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521830083,ボール,,,,1838.0,,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R","Kazuki, Kuribayashi","Kohei, Matsumoto","Yuichiro, Haruyama","Kota, Arai","Tasaki, Shu","Shu, Oda","Murao, Yusaku","Koichiro, Ito","Taiki, Horibata",,,,,,,
84,51.0,82.0,2025/8/7,2408,2269.70602,1754551708,1.0,3.0,栗林,Right,TOK,1,batter1,Right,東北大,3,Top,0,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,124.0,0.003,-0.08,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_199,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521830084,ボール,,,,1866.0,,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R","Kazuki, Kuribayashi","Kohei, Matsumoto","Yuichiro, Haruyama","Kota, Arai","Tasaki, Shu","Shu, Oda","Murao, Yusaku","Koichiro, Ito","Taiki, Horibata",,,,,,,
85,52.0,83.0,2025/8/7,2413,2274.991557,1754551713,1.0,4.0,栗林,Right,TOK,1,batter1,Right,東北大,3,Top,0,2,1,Slider,InPlay,Undefined,GroundBall,Out,1,0,,110.0,0.67,-0.068,38.17182092,-16.61442449,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_200,B,夏季オープン戦,Normal,,,,,Undefined,,,,"6,3","6,3A",2521830085,遊ゴ,,,,1871.0,,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R","Kazuki, Kuribayashi","Kohei, Matsumoto","Yuichiro, Haruyama","Kota, Arai","Tasaki, Shu","Shu, Oda","Murao, Yusaku","Koichiro, Ito","Taiki, Horibata",,,,,,,
86,53.0,84.0,2025/8/7,2445,2307.405254,1754551745,2.0,1.0,栗林,Right,TOK,2,batter2,Left,東北大,3,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,127.0,0.486,0.264,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_201,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521830086,見逃し,,,,1900.0,,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R","Kazuki, Kuribayashi","Kohei, Matsumoto","Yuichiro, Haruyama","Kota, Arai","Tasaki, Shu","Shu, Oda","Murao, Yusaku","Koichiro, Ito","Taiki, Horibata",,,,,,,
87,54.0,85.0,2025/8/7,2460,2321.710202,1754551760,2.0,2.0,栗林,Right,TOK,2,batter2,Left,東北大,3,Top,1,0,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,100.0,0.023,-0.36,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_202,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521830087,ボール,,17.0,https://youtu.be/j4edPuUKXyY&t=17,1915.0,,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R","Kazuki, Kuribayashi","Kohei, Matsumoto","Yuichiro, Haruyama","Kota, Arai","Tasaki, Shu","Shu, Oda","Murao, Yusaku","Koichiro, Ito","Taiki, Horibata",,,,,,,
88,55.0,86.0,2025/8/7,2466,2327.642891,1754551766,2.0,3.0,栗林,Right,TOK,2,batter2,Left,東北大,3,Top,1,1,1,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,125.0,0.474,-0.084,25.70267954,121.8659777,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_203,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2521830088,ファール,,23.0,https://youtu.be/j4edPuUKXyY&t=23,1921.0,,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R","Kazuki, Kuribayashi","Kohei, Matsumoto","Yuichiro, Haruyama","Kota, Arai","Tasaki, Shu","Shu, Oda","Murao, Yusaku","Koichiro, Ito","Taiki, Horibata",,,,,,,
89,56.0,87.0,2025/8/7,2485,2346.92945,1754551785,2.0,4.0,栗林,Right,TOK,2,batter2,Left,東北大,3,Top,1,1,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,130.0,0.522,0.3,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_204,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521830089,見三振,,42.0,https://youtu.be/j4edPuUKXyY&t=42,1940.0,,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R","Kazuki, Kuribayashi","Kohei, Matsumoto","Yuichiro, Haruyama","Kota, Arai","Tasaki, Shu","Shu, Oda","Murao, Yusaku","Koichiro, Ito","Taiki, Horibata",,,,,,,
90,57.0,88.0,2025/8/7,2512,2373.816287,1754551812,3.0,1.0,栗林,Right,TOK,3,batter3,Right,東北大,3,Top,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,127.0,0.55,-0.096,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_205,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521830090,見逃し,,,,1961.0,,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R","Kazuki, Kuribayashi","Kohei, Matsumoto","Yuichiro, Haruyama","Kota, Arai","Tasaki, Shu","Shu, Oda","Murao, Yusaku","Koichiro, Ito","Taiki, Horibata",,,,,,,
91,58.0,89.0,2025/8/7,2523,2384.847089,1754551823,3.0,2.0,栗林,Right,TOK,3,batter3,Right,東北大,3,Top,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,129.0,0.403,-0.307,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_206,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521830091,ボール,,,,1972.0,,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R","Kazuki, Kuribayashi","Kohei, Matsumoto","Yuichiro, Haruyama","Kota, Arai","Tasaki, Shu","Shu, Oda","Murao, Yusaku","Koichiro, Ito","Taiki, Horibata",,,,,,,
92,59.0,90.0,2025/8/7,2551,2412.788968,1754551851,3.0,3.0,栗林,Right,TOK,3,batter3,Right,東北大,3,Top,2,1,1,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,99.0,0.822,0.1,72.16294314,-26.98402564,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_207,B,夏季オープン戦,Normal,,,,,Undefined,,,,7,7,2521830092,左飛,,,,2000.0,,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R","Kazuki, Kuribayashi","Kohei, Matsumoto","Yuichiro, Haruyama","Kota, Arai","Tasaki, Shu","Shu, Oda","Murao, Yusaku","Koichiro, Ito","Taiki, Horibata",,,,,,,
93,32.0,91.0,2025/8/7,2633,2495.524838,1754551933,1.0,1.0,pos1,Right,東北大,9,小田,Right,TOK,3,Bottom,0,0,0,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,106.0,0.083,-0.228,,,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_208,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521830093,空振り,,,,2013.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Shu, Oda",,,,,,
94,33.0,92.0,2025/8/7,2644,2506.410606,1754551944,1.0,2.0,pos1,Right,東北大,9,小田,Right,TOK,3,Bottom,0,0,1,Fastball,InPlay,Undefined,LineDrive,Single,0,0,,,0.99,-0.244,84.40342003,23.69817391,TOK,#217fc4,東大,東北大,#90dcff,東北大, きたぎん_209,B,夏季オープン戦,Normal,,,,,Undefined,,,,9,9,2521830094,右安,,58.0,https://youtu.be/j4edPuUKXyY&t=58,2024.0,,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤,春山,田崎,松本康,荒井孝,堀端,小田","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","栗林,松本康,春山,荒井孝,田崎,小田,村尾,伊藤,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,R,R,L,R","R,R,L,R,R,R,R,R,R,R",,,,,,,,,,"Shu, Oda",,,,,,
