count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji
113,57,112,2025/3/21,4919.236331,3029.236332,1742530854,4,2,江口,Right,TOK,3,batter3,Right,wel,3,Bottom,1,1,0,ChangeUp,BallinDirt,Undefined,Undefined,Undefined,0,0,,122,0.263,-0.112,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter2,,,Nothing,,,,,,2507970113,ボール(低投),,4917,https://youtu.be/Uvk1aF-dqb8&t=4917,2599,https://youtu.be/1mcGF9E8muE&t=2599,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
114,58,113,2025/3/21,4940.661703,3050.661704,1742530875,4,3,江口,Right,TOK,3,batter3,Right,wel,3,Bottom,1,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.15,-0.296,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,batter2,,,StolenBase,batter2,,,"2,6","2,6T",2507970114,ボール[盗塁],,4938,https://youtu.be/Uvk1aF-dqb8&t=4938,2621,https://youtu.be/1mcGF9E8muE&t=2621,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
115,59,114,2025/3/21,4975.165297,3085.165298,1742530910,4,4,江口,Right,TOK,3,batter3,Right,wel,3,Bottom,1,3,0,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,135,0.37,-0.124,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,2,,batter2,,Nothing,,,,,,2507970115,四球,,4973,https://youtu.be/Uvk1aF-dqb8&t=4973,2655,https://youtu.be/1mcGF9E8muE&t=2655,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
116,60,115,2025/3/21,5006.598529,3116.59853,1742530941,5,1,江口,Right,TOK,4,batter4,Right,wel,3,Bottom,1,0,0,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,105,0.454,-0.22,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,"1,2",batter3,batter2,,Nothing,,,,,,2507970116,空振り,,5004,https://youtu.be/Uvk1aF-dqb8&t=5004,2671,https://youtu.be/1mcGF9E8muE&t=2671,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
117,61,116,2025/3/21,5026.992225,3136.992226,1742530961,5,2,江口,Right,TOK,4,batter4,Right,wel,3,Bottom,1,0,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,119,0.47,-0.216,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,"1,2",batter3,batter2,,Nothing,,,,,,2507970117,空振り,,5024,https://youtu.be/Uvk1aF-dqb8&t=5024,2691,https://youtu.be/1mcGF9E8muE&t=2691,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
118,62,117,2025/3/21,5048.630204,3158.630205,1742530983,5,3,江口,Right,TOK,4,batter4,Right,wel,3,Bottom,1,0,2,Fastball,InPlay,Undefined,GroundBall,Out,2,0,,134,0.986,-0.2,39.92666505,-18.97040781,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,"1,2",batter3,batter2,,Undefined,,,,"6,4,3","6,4B,3A",2507970118,遊ゴ併,,5046,https://youtu.be/Uvk1aF-dqb8&t=5046,2713,https://youtu.be/1mcGF9E8muE&t=2713,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
119,4,118,2025/3/21,5147.838605,3257.838606,1742531082,1,1,pos1_2,Left,wel,8,深見,Left,TOK,4,Top,0,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,107,0.63,-0.132,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970119,見逃し,,5145,https://youtu.be/Uvk1aF-dqb8&t=5145,2746,https://youtu.be/1mcGF9E8muE&t=2746,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Yuto, Fukami",,,,,,
120,5,119,2025/3/21,5157.63307,3267.63307,1742531092,1,2,pos1_2,Left,wel,8,深見,Left,TOK,4,Top,0,0,1,Curveball,FoulBall,Undefined,LineDrive,Undefined,0,0,,102,0.602,0.068,14.08844122,-160.4268742,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,,,,,2507970120,ファール,,5155,https://youtu.be/Uvk1aF-dqb8&t=5155,2756,https://youtu.be/1mcGF9E8muE&t=2756,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Yuto, Fukami",,,,,,
121,6,120,2025/3/21,5171.927142,3281.927142,1742531106,1,3,pos1_2,Left,wel,8,深見,Left,TOK,4,Top,0,0,2,ChangeUp,BallinDirt,Undefined,Undefined,Undefined,0,0,,105,0.33,-0.032,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970121,ボール(低投),,5169,https://youtu.be/Uvk1aF-dqb8&t=5169,2767,https://youtu.be/1mcGF9E8muE&t=2767,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Yuto, Fukami",,,,,,
122,7,121,2025/3/21,5186.362823,3296.362823,1742531121,1,4,pos1_2,Left,wel,8,深見,Left,TOK,4,Top,0,1,2,Slider,InPlay,Undefined,GroundBall,Error,0,0,,116,0.694,0.244,38.27653866,-13.82205464,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,batter8,,"6,3","6E,3",2507970122,遊ゴ失,,5184,https://youtu.be/Uvk1aF-dqb8&t=5184,2781,https://youtu.be/1mcGF9E8muE&t=2781,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Yuto, Fukami",,,,,,
123,8,122,2025/3/21,5233.932507,3343.932508,1742531168,2,1,pos1_2,Left,wel,9,成瀬,Left,TOK,4,Top,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,120,0.534,0.224,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,深見,,,Nothing,,,,,,2507970123,見逃し,,5231,https://youtu.be/Uvk1aF-dqb8&t=5231,2814,https://youtu.be/1mcGF9E8muE&t=2814,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Yuto, Naruse","Yuto, Fukami",,,,,
124,9,123,2025/3/21,5247.283486,3357.283487,1742531182,2,2,pos1_2,Left,wel,9,成瀬,Left,TOK,4,Top,0,0,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,108,0.65,0.26,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,深見,,,Nothing,,,,,,2507970124,空振り,,5245,https://youtu.be/Uvk1aF-dqb8&t=5245,2827,https://youtu.be/1mcGF9E8muE&t=2827,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Yuto, Naruse","Yuto, Fukami",,,,,
125,10,124,2025/3/21,5261.364859,3371.36486,1742531196,2,3,pos1_2,Left,wel,9,成瀬,Left,TOK,4,Top,0,0,2,ChangeUp,InPlay,Undefined,LineDrive,Out,1,0,,110,0.666,-0.156,30.66144297,30.01836743,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,深見,,,Undefined,,,,"3,6","3,6B",2507970125,一直,,5259,https://youtu.be/Uvk1aF-dqb8&t=5259,2841,https://youtu.be/1mcGF9E8muE&t=2841,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Yuto, Naruse","Yuto, Fukami",,,,,
126,,,2025/3/21,5309.616661,3419.616662,1742531244,,,pos1_2,Left,wel,1,秋元,Right,TOK,4,Top,1,0,0,,,,,,1,0,,,,,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,1,深見,,,PickOff,,,,"1,3","1,3T",2507970126,牽制死,,5307,https://youtu.be/Uvk1aF-dqb8&t=5307,2886,https://youtu.be/1mcGF9E8muE&t=2886,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Ryo, Akimoto","Yuto, Fukami",,,,,
127,11,125,2025/3/21,5324.724139,3434.72414,1742531259,3,1,pos1_2,Left,wel,1,秋元,Right,TOK,4,Top,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,110,0.514,-0.108,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970127,見逃し,,5322,https://youtu.be/Uvk1aF-dqb8&t=5322,2901,https://youtu.be/1mcGF9E8muE&t=2901,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Ryo, Akimoto",,,,,,
128,12,126,2025/3/21,5333.999176,3443.999177,1742531268,3,2,pos1_2,Left,wel,1,秋元,Right,TOK,4,Top,2,0,1,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,126,0.686,-0.272,68.53441283,60.89748974,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,,,,,2507970128,ファール,,5331,https://youtu.be/Uvk1aF-dqb8&t=5331,2910,https://youtu.be/1mcGF9E8muE&t=2910,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Ryo, Akimoto",,,,,,
129,13,127,2025/3/21,5360.995695,3470.995695,1742531295,3,3,pos1_2,Left,wel,1,秋元,Right,TOK,4,Top,2,0,2,Slider,BallinDirt,Undefined,Undefined,Undefined,0,0,,107,0.263,-0.367,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970129,ボール(低投),,5358,https://youtu.be/Uvk1aF-dqb8&t=5358,2925,https://youtu.be/1mcGF9E8muE&t=2925,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Ryo, Akimoto",,,,,,
130,14,128,2025/3/21,5373.102871,3483.102872,1742531308,3,4,pos1_2,Left,wel,1,秋元,Right,TOK,4,Top,2,1,2,ChangeUp,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,112,0.37,0.04,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970130,空三振,,5371,https://youtu.be/Uvk1aF-dqb8&t=5371,2937,https://youtu.be/1mcGF9E8muE&t=2937,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,,,,,,,,,,"Ryo, Akimoto",,,,,,
131,63,129,2025/3/21,5464.258188,3574.258188,1742531399,1,1,江口,Right,TOK,5,batter5,Right,wel,4,Bottom,0,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,107,0.862,0.064,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970131,見逃し,,5462,https://youtu.be/Uvk1aF-dqb8&t=5462,2963,https://youtu.be/1mcGF9E8muE&t=2963,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
132,64,130,2025/3/21,5474.479102,3584.479103,1742531409,1,2,江口,Right,TOK,5,batter5,Right,wel,4,Bottom,0,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,114,1.143,0.188,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970132,ボール,,5472,https://youtu.be/Uvk1aF-dqb8&t=5472,2974,https://youtu.be/1mcGF9E8muE&t=2974,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
133,65,131,2025/3/21,5488.520471,3598.520471,1742531423,1,3,江口,Right,TOK,5,batter5,Right,wel,4,Bottom,0,1,1,Curveball,FoulBall,Undefined,GroundBall,Undefined,0,0,,103,0.734,0.164,15.4410057,-133.4518423,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Undefined,,,,,,2507970133,ファール,,5486,https://youtu.be/Uvk1aF-dqb8&t=5486,2988,https://youtu.be/1mcGF9E8muE&t=2988,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
134,66,132,2025/3/21,5509.444334,3619.444334,1742531444,1,4,江口,Right,TOK,5,batter5,Right,wel,4,Bottom,0,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,135,1.277,-0.124,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970134,ボール,,5507,https://youtu.be/Uvk1aF-dqb8&t=5507,3002,https://youtu.be/1mcGF9E8muE&t=3002,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
135,67,133,2025/3/21,5522.948191,3632.948192,1742531457,1,5,江口,Right,TOK,5,batter5,Right,wel,4,Bottom,0,2,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,114,0.29,-0.216,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,"2,3","2,3A",2507970135,空三振,,5520,https://youtu.be/Uvk1aF-dqb8&t=5520,3015,https://youtu.be/1mcGF9E8muE&t=3015,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
136,68,134,2025/3/21,5547.419269,3657.419269,1742531482,2,1,江口,Right,TOK,6,batter6,Right,wel,4,Bottom,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,136,1.143,-0.236,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970136,ボール,,5545,https://youtu.be/Uvk1aF-dqb8&t=5545,3028,https://youtu.be/1mcGF9E8muE&t=3028,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
137,69,135,2025/3/21,5558.246123,3668.246124,1742531493,2,2,江口,Right,TOK,6,batter6,Right,wel,4,Bottom,1,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,135,0.726,-0.252,,,wel,#ff0035,wel,TOK,#217fc4,東大, 牛久運動公園,B,スプリングフレッシュ,Normal,,,,,Nothing,,,,,,2507970137,見逃し,,5556,https://youtu.be/Uvk1aF-dqb8&t=5556,3039,https://youtu.be/1mcGF9E8muE&t=3039,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","秋元,小村,門田,荒井慶,竹山,佐渡島,鈴木,深見,成瀬","pos1_2,batter9,batter3,batter2,batter7,batter8,batter6,batter1,batter4","江口,深見,門田,秋元,佐渡島,小村,荒井慶,鈴木,成瀬","R,R,R,R,R,R,R,R,R,L","L,R,L,R,R,R,L,L,L,L",,"Yuto, Fukami","Ryohei, Kadota","Ryo, Akimoto","Ryo, Sadoshima","Osuke, Komura","Keito, Arai",,"Yuto, Naruse",,,,,,,,
